order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_items
2536,31199,Shipped,F,2019-03-19 22:25:45,,2019-03-20 22:25:45,,5
2537,124337,Complete,F,2023-10-13 00:21:53,,2023-10-16 00:21:53,2023-10-20 00:21:53,6
2538,121661,Complete,M,2023-09-06 23:57:29,,2023-09-11 23:57:29,2023-09-18 23:57:29,7
2539,94082,Processing,M,2021-01-16 07:35:56,,,,5
2540,90397,Processing,F,2022-10-31 11:28:17,,,,5
2541,29032,Complete,M,2022-11-10 10:59:31,,2022-11-12 10:59:31,2022-11-13 10:59:31,8
2542,9214,Cancelled,M,2023-10-22 14:48:03,,,,1
2543,18865,Returned,F,2023-01-19 17:15:16,2023-02-22 17:15:16,2023-01-21 17:15:16,2023-01-28 17:15:16,3
2544,64612,Returned,M,2024-07-09 22:12:33,2024-08-09 22:12:33,2024-07-11 22:12:33,2024-07-17 22:12:33,4
2545,72421,Complete,F,2023-07-07 02:20:09,,2023-07-09 02:20:09,2023-07-11 02:20:09,4
2546,38760,Processing,F,2022-02-13 03:51:39,,,,6
2547,1033,Returned,M,2024-07-03 22:39:05,2024-07-18 22:39:05,2024-07-08 22:39:05,2024-07-17 22:39:05,6
2548,106639,Complete,M,2023-04-10 16:58:26,,2023-04-15 16:58:26,2023-04-23 16:58:26,1
2549,92749,Shipped,F,2019-11-04 01:09:12,,2019-11-09 01:09:12,,6
2550,16811,Processing,F,2023-02-27 04:46:14,,,,1
2551,79754,Returned,F,2019-09-29 02:28:56,2019-10-28 02:28:56,2019-10-04 02:28:56,2019-10-09 02:28:56,1
2552,73035,Shipped,F,2023-12-29 02:15:41,,2023-12-31 02:15:41,,7
2553,36198,Processing,F,2021-10-30 08:05:00,,,,7
2554,107712,Processing,M,2021-07-22 20:30:11,,,,6
2555,36123,Cancelled,M,2023-10-13 12:42:18,,,,5
2556,88086,Complete,M,2023-05-26 04:42:00,,2023-05-27 04:42:00,2023-05-31 04:42:00,8
2557,72248,Processing,F,2020-02-28 12:29:05,,,,2
2558,25752,Returned,M,2022-05-13 19:09:19,2022-06-23 19:09:19,2022-05-17 19:09:19,2022-05-25 19:09:19,5
2559,85376,Returned,M,2019-08-04 12:48:15,2019-08-21 12:48:15,2019-08-08 12:48:15,2019-08-15 12:48:15,5
2560,3203,Processing,M,2020-05-28 09:59:41,,,,4
2561,112369,Cancelled,F,2023-11-17 16:45:02,,,,1
2562,25731,Returned,M,2020-05-06 07:53:59,2020-06-06 07:53:59,2020-05-09 07:53:59,2020-05-11 07:53:59,8
2563,108440,Processing,M,2024-10-17 09:17:42,,,,3
2564,43101,Returned,M,2022-02-03 01:20:16,2022-02-26 01:20:16,2022-02-05 01:20:16,2022-02-06 01:20:16,2
2565,57263,Returned,F,2024-07-12 22:10:51,2024-08-15 22:10:51,2024-07-15 22:10:51,2024-07-16 22:10:51,7
2566,21333,Processing,F,2020-04-10 18:37:56,,,,5
2567,18860,Cancelled,M,2024-01-04 20:01:17,,,,5
2568,10821,Returned,F,2022-04-13 19:53:56,2022-04-29 19:53:56,2022-04-17 19:53:56,2022-04-21 19:53:56,6
2569,79440,Cancelled,M,2022-03-27 10:13:08,,,,2
2570,84166,Cancelled,F,2024-03-06 21:08:40,,,,7
2571,58474,Cancelled,F,2019-11-08 22:07:52,,,,4
2572,26005,Cancelled,M,2022-06-23 02:17:31,,,,7
2573,71622,Complete,M,2020-04-04 04:13:30,,2020-04-07 04:13:30,2020-04-09 04:13:30,5
2574,101593,Shipped,F,2023-08-09 21:25:01,,2023-08-13 21:25:01,,4
2575,64006,Complete,M,2023-04-01 15:17:14,,2023-04-06 15:17:14,2023-04-12 15:17:14,6
2576,113058,Complete,F,2024-04-24 10:52:50,,2024-04-26 10:52:50,2024-05-03 10:52:50,3
2577,23198,Returned,F,2023-06-19 20:26:27,2023-07-18 20:26:27,2023-06-24 20:26:27,2023-07-01 20:26:27,7
2578,38486,Complete,M,2021-10-28 11:15:39,,2021-10-31 11:15:39,2021-11-07 11:15:39,7
2579,11821,Cancelled,M,2020-05-15 06:15:23,,,,4
2580,38615,Returned,M,2020-03-26 11:52:48,2020-04-26 11:52:48,2020-03-30 11:52:48,2020-04-05 11:52:48,4
2581,8736,Returned,M,2020-09-27 22:58:55,2020-11-01 22:58:55,2020-09-30 22:58:55,2020-10-02 22:58:55,8
2582,41538,Shipped,F,2023-01-26 18:01:46,,2023-01-28 18:01:46,,1
2583,100539,Processing,M,2023-05-31 00:51:11,,,,6
2584,11900,Cancelled,F,2021-03-06 13:06:01,,,,5
2585,69077,Returned,F,2020-03-10 09:58:12,2020-04-22 09:58:12,2020-03-14 09:58:12,2020-03-23 09:58:12,2
2586,48585,Complete,M,2022-11-13 20:24:40,,2022-11-18 20:24:40,2022-11-24 20:24:40,3
2587,7791,Processing,M,2024-08-21 18:29:50,,,,3
2588,79267,Processing,F,2020-12-01 02:21:16,,,,8
2589,105182,Processing,M,2023-10-26 05:55:42,,,,8
2590,2891,Processing,M,2023-07-17 00:17:13,,,,6
2591,124379,Processing,F,2024-11-10 08:30:22,,,,7
2592,87964,Returned,M,2020-06-02 08:55:30,2020-06-21 08:55:30,2020-06-07 08:55:30,2020-06-13 08:55:30,7
2593,90454,Shipped,M,2023-08-31 15:49:04,,2023-09-04 15:49:04,,4
2594,104569,Returned,M,2019-09-17 23:00:12,2019-09-23 23:00:12,2019-09-20 23:00:12,2019-09-21 23:00:12,1
2595,83242,Returned,M,2022-02-28 02:54:01,2022-03-31 02:54:01,2022-03-03 02:54:01,2022-03-09 02:54:01,3
2596,2247,Complete,F,2023-08-29 00:28:07,,2023-09-01 00:28:07,2023-09-05 00:28:07,3
2597,100486,Shipped,M,2019-04-10 01:21:15,,2019-04-12 01:21:15,,2
2598,51713,Shipped,M,2023-03-06 10:29:03,,2023-03-08 10:29:03,,2
2599,111807,Returned,F,2023-02-02 12:25:02,2023-03-05 12:25:02,2023-02-04 12:25:02,2023-02-13 12:25:02,2
2600,17280,Shipped,F,2022-03-26 18:47:06,,2022-03-28 18:47:06,,7
2601,120225,Shipped,M,2022-09-14 15:36:10,,2022-09-18 15:36:10,,3
2602,99838,Cancelled,M,2021-05-09 02:18:54,,,,4
2603,65193,Shipped,M,2020-08-06 20:32:50,,2020-08-11 20:32:50,,6
2604,103635,Shipped,M,2021-07-12 16:24:04,,2021-07-15 16:24:04,,2
2605,96491,Cancelled,M,2024-10-23 09:31:40,,,,8
2606,71090,Processing,M,2021-10-04 12:18:29,,,,8
2607,115876,Returned,M,2023-05-02 07:17:53,2023-05-12 07:17:53,2023-05-05 07:17:53,2023-05-08 07:17:53,2
2608,109600,Cancelled,M,2024-05-03 22:44:06,,,,8
2609,16702,Returned,F,2024-02-25 02:23:27,2024-03-22 02:23:27,2024-02-26 02:23:27,2024-03-05 02:23:27,2
2610,13942,Processing,F,2023-11-21 07:33:59,,,,5
2611,99382,Cancelled,M,2019-06-16 01:59:16,,,,1
2612,78877,Returned,M,2023-09-12 01:51:54,2023-10-25 01:51:54,2023-09-17 01:51:54,2023-09-25 01:51:54,7
2613,48886,Complete,M,2023-11-09 18:44:35,,2023-11-12 18:44:35,2023-11-19 18:44:35,8
2614,58266,Complete,F,2020-07-04 12:27:06,,2020-07-08 12:27:06,2020-07-10 12:27:06,1
2615,90751,Processing,M,2020-05-21 03:16:10,,,,2
2616,53718,Cancelled,M,2019-08-11 23:40:47,,,,8
2617,51713,Processing,F,2019-07-24 12:10:20,,,,5
2618,70437,Shipped,M,2021-11-05 03:19:31,,2021-11-08 03:19:31,,5
2619,90145,Cancelled,F,2023-10-19 23:58:08,,,,7
2620,74866,Complete,F,2020-01-06 22:26:29,,2020-01-07 22:26:29,2020-01-14 22:26:29,8
2621,54068,Complete,F,2021-09-09 00:46:23,,2021-09-14 00:46:23,2021-09-16 00:46:23,5
2622,35458,Processing,M,2021-04-15 21:00:40,,,,4
2623,14113,Returned,M,2022-01-27 13:28:29,2022-03-05 13:28:29,2022-02-01 13:28:29,2022-02-06 13:28:29,7
2624,114884,Returned,M,2019-05-13 09:34:42,2019-05-29 09:34:42,2019-05-15 09:34:42,2019-05-19 09:34:42,5
2625,58720,Cancelled,F,2023-06-30 09:31:14,,,,3
2626,1636,Complete,M,2020-08-06 09:52:27,,2020-08-10 09:52:27,2020-08-15 09:52:27,2
2627,121723,Returned,M,2024-01-29 03:02:47,2024-02-15 03:02:47,2024-02-02 03:02:47,2024-02-09 03:02:47,5
2628,75294,Complete,F,2023-10-20 08:01:36,,2023-10-22 08:01:36,2023-10-25 08:01:36,1
2629,85839,Complete,F,2022-11-12 12:40:54,,2022-11-17 12:40:54,2022-11-21 12:40:54,3
2630,26160,Returned,M,2023-08-21 14:49:50,2023-08-27 14:49:50,2023-08-22 14:49:50,2023-08-25 14:49:50,6
2631,60376,Returned,F,2020-12-13 14:10:12,2021-01-15 14:10:12,2020-12-16 14:10:12,2020-12-23 14:10:12,5
2632,47057,Returned,M,2024-10-12 09:07:31,2024-10-22 09:07:31,2024-10-15 09:07:31,2024-10-18 09:07:31,7
2633,49092,Cancelled,F,2023-01-29 02:50:18,,,,7
2634,116703,Processing,F,2019-05-01 10:56:39,,,,7
2635,96553,Processing,F,2024-11-27 15:54:52,,,,1
2636,79548,Cancelled,M,2024-06-05 19:26:50,,,,1
2637,16428,Shipped,F,2022-07-21 21:07:19,,2022-07-22 21:07:19,,7
2638,33795,Returned,F,2020-07-23 03:45:59,2020-08-21 03:45:59,2020-07-25 03:45:59,2020-07-29 03:45:59,7
2639,102195,Returned,M,2024-01-09 11:28:11,2024-02-04 11:28:11,2024-01-13 11:28:11,2024-01-18 11:28:11,1
2640,56200,Complete,M,2020-07-24 01:11:32,,2020-07-27 01:11:32,2020-07-30 01:11:32,6
2641,49572,Shipped,M,2021-11-05 01:08:58,,2021-11-07 01:08:58,,7
2642,29051,Complete,F,2023-05-25 12:26:26,,2023-05-28 12:26:26,2023-06-03 12:26:26,7
2643,92207,Complete,M,2023-08-20 21:52:15,,2023-08-22 21:52:15,2023-08-30 21:52:15,7
2644,112034,Returned,F,2023-11-05 10:15:11,2023-11-26 10:15:11,2023-11-07 10:15:11,2023-11-12 10:15:11,8
2645,22115,Cancelled,F,2020-10-31 14:14:26,,,,6
2646,109962,Cancelled,F,2021-06-08 16:03:46,,,,4
2647,34845,Returned,F,2023-06-01 15:43:55,2023-06-23 15:43:55,2023-06-05 15:43:55,2023-06-08 15:43:55,7
2648,15606,Cancelled,F,2024-12-18 06:15:44,,,,4
2649,68651,Shipped,M,2019-12-10 05:07:47,,2019-12-14 05:07:47,,3
2650,85098,Complete,M,2022-11-01 06:43:17,,2022-11-06 06:43:17,2022-11-12 06:43:17,2
2651,39026,Shipped,M,2020-12-03 06:28:58,,2020-12-06 06:28:58,,4
2652,123504,Cancelled,M,2023-01-23 02:10:16,,,,7
2653,7744,Complete,M,2020-03-19 11:13:17,,2020-03-21 11:13:17,2020-03-22 11:13:17,5
2654,13429,Returned,M,2023-06-04 13:50:24,2023-07-08 13:50:24,2023-06-08 13:50:24,2023-06-16 13:50:24,2
2655,100898,Cancelled,F,2022-12-11 15:39:57,,,,5
2656,102612,Shipped,M,2024-06-11 13:58:35,,2024-06-12 13:58:35,,2
2657,51908,Returned,M,2020-07-29 20:05:03,2020-08-28 20:05:03,2020-08-02 20:05:03,2020-08-08 20:05:03,5
2658,70436,Complete,M,2022-11-12 21:45:58,,2022-11-16 21:45:58,2022-11-25 21:45:58,3
2659,34032,Cancelled,M,2024-10-16 10:29:48,,,,5
2660,71407,Cancelled,M,2022-03-02 06:53:47,,,,1
2661,119922,Shipped,F,2020-01-22 06:01:01,,2020-01-27 06:01:01,,3
2662,49436,Complete,M,2023-08-16 08:38:31,,2023-08-21 08:38:31,2023-08-28 08:38:31,4
2663,62313,Processing,F,2020-07-13 02:05:36,,,,5
2664,7952,Processing,F,2024-06-06 12:30:52,,,,7
2665,118342,Processing,M,2024-10-22 21:36:55,,,,2
2666,15978,Returned,M,2024-06-28 13:03:21,2024-07-19 13:03:21,2024-07-02 13:03:21,2024-07-10 13:03:21,2
2667,59524,Complete,M,2020-10-12 01:37:30,,2020-10-16 01:37:30,2020-10-19 01:37:30,4
2668,18354,Processing,F,2020-10-21 19:41:04,,,,6
2669,58049,Processing,M,2021-06-13 16:01:59,,,,7
2670,28557,Returned,F,2020-12-31 21:19:30,2021-01-14 21:19:30,2021-01-02 21:19:30,2021-01-09 21:19:30,6
2671,9452,Cancelled,F,2024-05-15 22:04:38,,,,2
2672,71561,Shipped,M,2020-09-25 06:36:28,,2020-09-30 06:36:28,,1
2673,79670,Cancelled,F,2021-07-28 00:07:17,,,,7
2674,69291,Complete,F,2020-01-28 21:21:58,,2020-01-31 21:21:58,2020-02-09 21:21:58,8
2675,23575,Shipped,M,2020-11-05 20:04:07,,2020-11-08 20:04:07,,6
2676,3562,Returned,F,2022-12-01 04:48:59,2023-01-09 04:48:59,2022-12-02 04:48:59,2022-12-11 04:48:59,5
2677,52496,Shipped,M,2022-10-09 05:57:24,,2022-10-11 05:57:24,,4
2678,58008,Complete,M,2024-02-11 19:27:35,,2024-02-14 19:27:35,2024-02-18 19:27:35,5
2679,113620,Complete,M,2021-05-18 04:02:23,,2021-05-20 04:02:23,2021-05-25 04:02:23,3
2680,77840,Shipped,M,2022-04-07 20:04:11,,2022-04-12 20:04:11,,2
2681,111444,Cancelled,M,2019-02-06 23:02:58,,,,3
2682,744,Processing,M,2022-03-04 13:01:53,,,,6
2683,73933,Returned,M,2024-04-10 08:48:09,2024-05-12 08:48:09,2024-04-15 08:48:09,2024-04-24 08:48:09,2
2684,124280,Processing,F,2023-12-20 21:55:25,,,,1
2685,102413,Shipped,M,2023-10-15 17:37:56,,2023-10-16 17:37:56,,2
2686,102158,Processing,M,2020-08-26 23:50:12,,,,6
2687,98492,Processing,M,2024-12-13 01:16:42,,,,4
2688,96102,Processing,F,2023-07-18 12:15:13,,,,5
2689,110395,Complete,F,2022-01-02 11:55:04,,2022-01-06 11:55:04,2022-01-13 11:55:04,2
2690,84347,Processing,F,2022-08-19 11:47:59,,,,7
2691,46741,Shipped,M,2021-10-15 05:53:36,,2021-10-18 05:53:36,,1
2692,112130,Cancelled,F,2019-04-20 08:11:42,,,,6
2693,63045,Processing,F,2022-12-05 13:46:00,,,,4
2694,62252,Returned,M,2023-06-17 03:27:18,2023-07-11 03:27:18,2023-06-20 03:27:18,2023-06-28 03:27:18,3
2695,69045,Cancelled,M,2019-10-12 18:40:32,,,,2
2696,20920,Returned,F,2021-10-19 00:32:16,2021-11-24 00:32:16,2021-10-23 00:32:16,2021-11-01 00:32:16,5
2697,99141,Returned,M,2024-03-31 14:29:42,2024-05-01 14:29:42,2024-04-04 14:29:42,2024-04-14 14:29:42,3
2698,84234,Cancelled,M,2022-11-01 03:15:14,,,,5
2699,103602,Shipped,F,2020-12-01 21:41:59,,2020-12-02 21:41:59,,2
2700,4278,Complete,F,2024-10-10 05:04:47,,2024-10-14 05:04:47,2024-10-20 05:04:47,7
2701,33279,Complete,M,2019-06-14 10:24:24,,2019-06-16 10:24:24,2019-06-20 10:24:24,4
2702,105687,Processing,F,2020-08-17 14:18:52,,,,6
2703,37090,Cancelled,F,2021-07-28 10:09:02,,,,6
2704,52982,Processing,M,2024-07-09 05:16:32,,,,7
2705,20297,Processing,M,2021-06-12 04:43:40,,,,8
2706,67498,Cancelled,F,2022-12-28 13:29:59,,,,3
2707,88147,Shipped,F,2019-11-24 23:38:11,,2019-11-28 23:38:11,,5
2708,2911,Complete,M,2020-12-18 13:21:48,,2020-12-22 13:21:48,2020-12-25 13:21:48,2
2709,123683,Complete,M,2019-05-31 10:10:51,,2019-06-04 10:10:51,2019-06-09 10:10:51,5
2710,44266,Processing,F,2019-12-03 17:35:51,,,,1
2711,17751,Complete,M,2024-01-28 23:06:12,,2024-01-30 23:06:12,2024-02-09 23:06:12,4
2712,103630,Processing,F,2022-04-07 17:57:57,,,,2
2713,50389,Cancelled,M,2024-09-03 03:42:03,,,,8
2714,80471,Complete,F,2019-03-22 02:38:19,,2019-03-23 02:38:19,2019-03-27 02:38:19,3
2715,75624,Shipped,F,2022-05-04 04:33:11,,2022-05-09 04:33:11,,6
2716,62676,Complete,M,2020-03-18 04:07:44,,2020-03-20 04:07:44,2020-03-21 04:07:44,2
2717,110143,Processing,F,2023-04-08 19:55:29,,,,2
2718,104335,Returned,F,2022-05-16 16:03:01,2022-06-06 16:03:01,2022-05-19 16:03:01,2022-05-27 16:03:01,1
2719,107090,Shipped,M,2019-05-06 00:51:46,,2019-05-11 00:51:46,,5
2720,49013,Processing,F,2020-03-27 01:09:06,,,,7
2721,79496,Cancelled,M,2021-03-19 01:54:49,,,,1
2722,15227,Processing,M,2021-06-16 22:37:28,,,,1
2723,56518,Cancelled,F,2021-04-12 00:49:36,,,,6
2724,109993,Processing,M,2021-01-20 14:49:30,,,,1
2725,22154,Complete,F,2020-05-28 17:59:01,,2020-06-02 17:59:01,2020-06-09 17:59:01,1
2726,124949,Returned,M,2022-06-29 08:43:43,2022-07-23 08:43:43,2022-07-02 08:43:43,2022-07-09 08:43:43,7
2727,20155,Cancelled,M,2022-10-22 10:39:10,,,,3
2728,90114,Complete,M,2020-12-29 05:09:34,,2020-12-31 05:09:34,2021-01-09 05:09:34,6
2729,68212,Complete,M,2022-08-12 00:25:46,,2022-08-14 00:25:46,2022-08-21 00:25:46,6
2730,58742,Cancelled,F,2019-04-09 01:42:32,,,,2
2731,24724,Shipped,M,2022-07-06 05:03:45,,2022-07-10 05:03:45,,8
2732,122742,Cancelled,M,2023-11-10 09:07:35,,,,6
2733,70029,Returned,F,2020-10-27 20:08:29,2020-11-15 20:08:29,2020-10-30 20:08:29,2020-11-01 20:08:29,3
2734,21857,Cancelled,F,2021-09-01 14:01:00,,,,6
2735,72315,Complete,F,2019-10-09 18:51:54,,2019-10-11 18:51:54,2019-10-16 18:51:54,7
2736,42606,Processing,F,2021-05-30 18:11:29,,,,4
2737,80590,Shipped,M,2023-06-16 02:06:32,,2023-06-18 02:06:32,,3
2738,15439,Complete,M,2019-04-06 03:08:14,,2019-04-10 03:08:14,2019-04-19 03:08:14,2
2739,39110,Shipped,F,2020-05-13 02:30:36,,2020-05-16 02:30:36,,1
2740,62743,Complete,M,2022-01-30 11:33:44,,2022-01-31 11:33:44,2022-02-05 11:33:44,4
2741,26032,Shipped,F,2023-11-24 12:37:52,,2023-11-27 12:37:52,,7
2742,16603,Shipped,M,2024-02-20 16:55:00,,2024-02-24 16:55:00,,7
2743,30966,Processing,F,2021-04-06 11:36:31,,,,1
2744,47743,Complete,F,2019-11-24 06:59:30,,2019-11-26 06:59:30,2019-12-01 06:59:30,7
2745,55247,Processing,F,2019-04-26 06:09:06,,,,7
2746,10641,Shipped,M,2022-03-29 19:01:34,,2022-03-31 19:01:34,,5
2747,27551,Shipped,F,2024-11-06 16:17:50,,2024-11-08 16:17:50,,5
2748,75218,Shipped,F,2021-05-06 20:47:03,,2021-05-10 20:47:03,,3
2749,87055,Complete,M,2019-05-01 07:32:20,,2019-05-04 07:32:20,2019-05-10 07:32:20,5
2750,50446,Processing,F,2023-08-21 19:52:30,,,,8
2751,99593,Processing,F,2023-09-06 13:48:30,,,,3
2752,53341,Returned,M,2021-03-18 05:03:39,2021-04-02 05:03:39,2021-03-19 05:03:39,2021-03-24 05:03:39,8
2753,48167,Processing,F,2019-11-13 17:00:33,,,,1
2754,66428,Processing,F,2023-03-11 05:26:56,,,,5
2755,111916,Shipped,M,2022-02-26 15:47:19,,2022-03-02 15:47:19,,5
2756,34304,Shipped,M,2020-06-25 18:26:27,,2020-06-28 18:26:27,,7
2757,35265,Cancelled,F,2024-09-02 00:57:39,,,,3
2758,111842,Shipped,M,2021-01-01 10:09:55,,2021-01-02 10:09:55,,1
2759,19344,Returned,F,2019-06-27 03:23:21,2019-07-31 03:23:21,2019-06-29 03:23:21,2019-07-05 03:23:21,4
2760,24184,Complete,F,2022-04-14 13:48:16,,2022-04-19 13:48:16,2022-04-26 13:48:16,5
2761,75035,Complete,F,2020-05-05 13:29:35,,2020-05-08 13:29:35,2020-05-14 13:29:35,6
2762,12294,Cancelled,F,2020-04-26 10:54:06,,,,2
2763,5754,Complete,M,2024-06-05 04:11:10,,2024-06-07 04:11:10,2024-06-12 04:11:10,6
2764,105339,Returned,F,2023-10-26 20:45:43,2023-11-09 20:45:43,2023-10-30 20:45:43,2023-11-08 20:45:43,1
2765,110525,Processing,F,2021-09-05 04:37:28,,,,6
2766,84435,Processing,M,2024-03-08 17:30:29,,,,8
2767,74811,Shipped,F,2021-04-15 02:27:33,,2021-04-19 02:27:33,,6
2768,83142,Shipped,M,2023-09-26 04:54:10,,2023-09-27 04:54:10,,4
2769,80764,Complete,F,2019-06-15 17:36:21,,2019-06-20 17:36:21,2019-06-23 17:36:21,6
2770,60041,Shipped,M,2023-12-05 09:10:59,,2023-12-06 09:10:59,,8
2771,32531,Shipped,M,2023-09-29 16:08:54,,2023-10-02 16:08:54,,6
2772,25429,Complete,F,2023-08-09 09:25:40,,2023-08-13 09:25:40,2023-08-14 09:25:40,1
2773,97657,Shipped,M,2021-07-14 02:49:22,,2021-07-16 02:49:22,,3
2774,62534,Shipped,M,2019-03-19 05:18:05,,2019-03-22 05:18:05,,8
2775,80767,Complete,M,2022-06-13 21:40:27,,2022-06-16 21:40:27,2022-06-19 21:40:27,4
2776,2979,Processing,F,2021-04-07 11:47:37,,,,8
2777,68585,Complete,F,2019-02-13 20:16:07,,2019-02-15 20:16:07,2019-02-19 20:16:07,4
2778,97739,Returned,M,2023-09-02 10:55:26,2023-09-18 10:55:26,2023-09-03 10:55:26,2023-09-04 10:55:26,6
2779,8822,Processing,F,2020-07-13 19:25:49,,,,2
2780,7223,Shipped,F,2024-09-06 18:45:25,,2024-09-07 18:45:25,,4
2781,15596,Processing,F,2022-10-03 19:31:28,,,,3
2782,74283,Returned,F,2020-04-20 11:20:54,2020-05-28 11:20:54,2020-04-22 11:20:54,2020-05-01 11:20:54,3
2783,47314,Returned,F,2021-05-29 13:02:08,2021-06-14 13:02:08,2021-06-02 13:02:08,2021-06-12 13:02:08,2
2784,92285,Shipped,F,2021-12-04 17:44:53,,2021-12-05 17:44:53,,6
2785,12201,Shipped,M,2022-09-12 18:40:48,,2022-09-13 18:40:48,,5
2786,64933,Cancelled,F,2022-01-24 17:41:37,,,,3
2787,103119,Shipped,F,2022-08-30 00:37:02,,2022-09-04 00:37:02,,6
2788,120061,Returned,F,2019-09-11 00:10:20,2019-09-19 00:10:20,2019-09-12 00:10:20,2019-09-16 00:10:20,1
2789,11493,Shipped,F,2024-04-15 13:49:55,,2024-04-19 13:49:55,,6
2790,117433,Processing,F,2020-02-06 23:00:26,,,,4
2791,27855,Complete,M,2023-12-29 19:51:08,,2023-12-31 19:51:08,2024-01-01 19:51:08,6
2792,47292,Complete,M,2023-09-30 03:35:55,,2023-10-02 03:35:55,2023-10-09 03:35:55,4
2793,35434,Cancelled,F,2024-12-11 21:14:54,,,,8
2794,119016,Cancelled,M,2019-06-13 12:15:01,,,,5
2795,112727,Returned,M,2019-08-09 14:35:18,2019-08-27 14:35:18,2019-08-12 14:35:18,2019-08-16 14:35:18,7
2796,3263,Returned,M,2021-05-13 12:47:10,2021-06-08 12:47:10,2021-05-17 12:47:10,2021-05-24 12:47:10,3
2797,20077,Complete,F,2020-07-02 08:50:41,,2020-07-07 08:50:41,2020-07-16 08:50:41,1
2798,87389,Shipped,F,2022-07-03 22:37:11,,2022-07-07 22:37:11,,8
2799,57193,Shipped,M,2019-07-12 16:25:04,,2019-07-13 16:25:04,,3
2800,122205,Cancelled,M,2019-07-12 22:28:38,,,,7
2801,52899,Returned,F,2021-12-07 21:32:46,2022-01-02 21:32:46,2021-12-09 21:32:46,2021-12-12 21:32:46,4
2802,122923,Processing,M,2020-01-28 23:22:44,,,,1
2803,103875,Shipped,M,2022-03-17 20:37:37,,2022-03-18 20:37:37,,4
2804,119692,Complete,M,2024-06-15 15:27:15,,2024-06-19 15:27:15,2024-06-29 15:27:15,2
2805,68008,Shipped,M,2019-10-20 09:55:37,,2019-10-21 09:55:37,,3
2806,18495,Cancelled,M,2019-09-12 07:39:44,,,,8
2807,61043,Cancelled,F,2024-09-25 17:15:38,,,,8
2808,124096,Returned,F,2020-05-30 20:57:45,2020-07-05 20:57:45,2020-06-04 20:57:45,2020-06-09 20:57:45,3
2809,68109,Complete,M,2020-10-09 01:19:29,,2020-10-11 01:19:29,2020-10-13 01:19:29,4
2810,107964,Processing,M,2023-07-30 04:35:50,,,,1
2811,39530,Processing,M,2023-10-05 00:34:29,,,,5
2812,608,Complete,M,2024-10-11 02:08:28,,2024-10-15 02:08:28,2024-10-20 02:08:28,4
2813,72431,Processing,F,2021-06-27 08:43:49,,,,2
2814,33078,Cancelled,F,2019-08-27 22:52:03,,,,1
2815,43721,Cancelled,M,2022-09-13 05:11:37,,,,6
2816,120714,Processing,M,2019-10-19 12:22:11,,,,8
2817,86618,Complete,M,2022-11-03 16:10:07,,2022-11-04 16:10:07,2022-11-13 16:10:07,3
2818,99251,Returned,F,2024-05-18 19:52:30,2024-06-12 19:52:30,2024-05-23 19:52:30,2024-05-24 19:52:30,2
2819,97642,Returned,M,2023-01-01 04:19:16,2023-02-06 04:19:16,2023-01-02 04:19:16,2023-01-10 04:19:16,6
2820,70213,Shipped,F,2023-02-03 07:50:19,,2023-02-04 07:50:19,,3
2821,71432,Complete,M,2024-09-30 13:37:47,,2024-10-04 13:37:47,2024-10-11 13:37:47,3
2822,22127,Complete,F,2023-06-10 23:51:53,,2023-06-14 23:51:53,2023-06-17 23:51:53,5
2823,55672,Processing,M,2020-06-19 06:34:56,,,,2
2824,24758,Processing,M,2020-08-31 10:26:49,,,,6
2825,72385,Cancelled,F,2019-12-30 23:33:14,,,,4
2826,10681,Complete,F,2023-01-08 14:03:23,,2023-01-12 14:03:23,2023-01-22 14:03:23,8
2827,77122,Shipped,M,2021-05-29 12:08:03,,2021-06-01 12:08:03,,7
2828,83920,Processing,F,2020-05-23 22:38:28,,,,5
2829,37255,Processing,M,2020-02-26 11:26:13,,,,4
2830,7702,Shipped,M,2019-01-14 13:51:34,,2019-01-15 13:51:34,,2
2831,45291,Complete,M,2019-03-23 16:31:48,,2019-03-27 16:31:48,2019-03-31 16:31:48,3
2832,53914,Returned,F,2020-05-28 19:54:59,2020-06-11 19:54:59,2020-06-02 19:54:59,2020-06-07 19:54:59,5
2833,52334,Complete,F,2022-08-05 07:22:42,,2022-08-08 07:22:42,2022-08-15 07:22:42,5
2834,47832,Returned,F,2024-03-18 21:16:21,2024-03-30 21:16:21,2024-03-22 21:16:21,2024-03-29 21:16:21,4
2835,121531,Shipped,M,2021-12-15 18:11:16,,2021-12-17 18:11:16,,2
2836,84700,Processing,F,2024-07-25 19:00:59,,,,1
2837,109986,Cancelled,M,2022-02-18 07:46:21,,,,4
2838,49887,Shipped,M,2019-05-16 23:26:30,,2019-05-19 23:26:30,,4
2839,92752,Cancelled,M,2019-04-25 09:57:36,,,,2
2840,6101,Processing,M,2022-04-23 12:13:06,,,,1
2841,92024,Processing,F,2022-10-24 07:33:08,,,,7
2842,19531,Returned,M,2024-08-17 14:04:17,2024-09-07 14:04:17,2024-08-18 14:04:17,2024-08-20 14:04:17,8
2843,31398,Returned,F,2023-07-23 03:10:32,2023-08-28 03:10:32,2023-07-25 03:10:32,2023-08-03 03:10:32,3
2844,84268,Cancelled,M,2021-07-04 01:55:43,,,,6
2845,97617,Processing,M,2020-12-22 04:38:22,,,,3
2846,81395,Processing,F,2024-06-27 21:03:18,,,,7
