id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
109001,32299,7717,27564,123232,Cancelled,2020-11-12 15:39:55,,,,112.14
109002,37527,122837,23794,111314,Returned,2023-07-09 07:50:14,2023-07-12 07:50:14,2023-07-15 07:50:14,2023-07-21 07:50:14,119.19
109003,26888,122938,28882,97481,Complete,2021-05-27 00:10:41,2021-05-29 00:10:41,2021-06-03 00:10:41,,147.58
109004,9800,72872,13341,68559,Processing,2020-09-01 00:12:31,,,,16.02
109005,7121,58380,22860,149621,Cancelled,2019-01-05 06:43:17,,,,95.47
109006,46435,54806,23668,128321,Shipped,2022-08-15 02:22:56,2022-08-16 02:22:56,,,140.42
109007,26688,73471,27681,51802,Processing,2020-11-22 17:27:28,,,,30.35
109008,18633,62071,20595,106555,Complete,2021-02-16 13:11:23,2021-02-19 13:11:23,2021-02-20 13:11:23,,82.63
109009,28012,37162,29909,124635,Returned,2020-10-02 11:42:42,2020-10-05 11:42:42,2020-10-08 11:42:42,2020-10-15 11:42:42,141.49
109010,4711,120629,16398,114427,Returned,2019-02-04 22:38:47,2019-02-06 22:38:47,2019-02-08 22:38:47,2019-03-05 22:38:47,147.41
109011,24985,30872,16422,70550,Returned,2020-06-09 13:11:28,2020-06-10 13:11:28,2020-06-12 13:11:28,2020-07-03 13:11:28,88.27
109012,43799,109547,27436,93116,Cancelled,2022-03-16 04:49:34,,,,73.04
109013,46140,4480,27475,63542,Shipped,2023-07-15 00:00:11,2023-07-17 00:00:11,,,25.73
109014,39680,83719,16444,71757,Returned,2022-12-26 01:18:20,2022-12-28 01:18:20,2023-01-01 01:18:20,2023-01-03 01:18:20,97.39
109015,6905,41533,11575,116347,Cancelled,2021-03-17 18:11:54,,,,173.62
109016,33388,67892,26088,135509,Shipped,2021-09-19 10:48:30,2021-09-21 10:48:30,,,79.0
109017,11973,98413,25284,102769,Cancelled,2020-11-22 02:37:12,,,,181.5
109018,49540,7338,16042,62835,Complete,2020-04-23 01:41:42,2020-04-25 01:41:42,2020-04-30 01:41:42,,103.5
109019,319,95466,29910,82339,Returned,2023-09-15 16:46:45,2023-09-17 16:46:45,2023-09-23 16:46:45,2023-10-23 16:46:45,115.24
109020,5821,75740,11931,76957,Returned,2021-04-04 15:52:50,2021-04-06 15:52:50,2021-04-13 15:52:50,2021-04-18 15:52:50,149.92
109021,41861,122457,27915,100356,Returned,2020-07-02 00:07:21,2020-07-04 00:07:21,2020-07-11 00:07:21,2020-08-06 00:07:21,84.5
109022,7342,5460,22625,63766,Cancelled,2022-08-13 12:59:57,,,,145.92
109023,9086,15525,19807,132039,Returned,2024-07-19 15:50:16,2024-07-21 15:50:16,2024-07-24 15:50:16,2024-08-03 15:50:16,28.13
109024,38969,91635,26770,76397,Complete,2021-02-25 18:30:24,2021-02-28 18:30:24,2021-03-01 18:30:24,,76.33
109025,28387,115879,16075,120317,Returned,2024-10-09 10:23:07,2024-10-11 10:23:07,2024-10-18 10:23:07,2024-11-07 10:23:07,146.88
109026,231,34896,26712,121712,Shipped,2022-08-14 05:26:44,2022-08-17 05:26:44,,,20.67
109027,15558,120167,12951,75517,Cancelled,2019-08-01 17:31:29,,,,66.81
109028,9658,61741,18136,133499,Processing,2019-09-28 12:59:44,,,,67.56
109029,25936,94448,14371,130404,Processing,2023-12-24 13:36:14,,,,136.51
109030,27540,98715,17834,65435,Processing,2021-05-20 06:49:08,,,,74.27
109031,13797,53868,21291,137233,Complete,2020-08-27 00:23:51,2020-08-28 00:23:51,2020-09-04 00:23:51,,119.32
109032,39870,54891,24752,55853,Processing,2020-01-05 09:05:26,,,,98.68
109033,32603,5326,24732,121458,Shipped,2021-09-14 12:19:22,2021-09-15 12:19:22,,,11.1
109034,22080,13366,17316,86099,Processing,2024-08-20 03:00:37,,,,90.83
109035,6631,121613,10162,135028,Processing,2022-06-09 11:09:26,,,,26.09
109036,41595,120030,16621,134318,Complete,2020-02-25 19:35:59,2020-02-27 19:35:59,2020-03-02 19:35:59,,18.58
109037,1508,68572,20066,84482,Complete,2020-05-22 06:25:21,2020-05-23 06:25:21,2020-05-29 06:25:21,,143.32
109038,37690,119311,14836,72625,Returned,2021-12-15 13:13:00,2021-12-18 13:13:00,2021-12-22 13:13:00,2022-01-03 13:13:00,26.22
109039,26444,14191,13916,60180,Shipped,2019-12-27 22:31:51,2019-12-28 22:31:51,,,180.48
109040,31222,44005,28598,82420,Processing,2024-11-10 03:30:43,,,,99.57
109041,35771,100939,17196,57158,Complete,2024-02-12 18:04:14,2024-02-13 18:04:14,2024-02-15 18:04:14,,144.39
109042,16086,108150,16087,133659,Complete,2020-12-26 03:47:41,2020-12-27 03:47:41,2020-12-29 03:47:41,,170.92
109043,20304,68646,18288,124793,Shipped,2024-02-12 07:00:57,2024-02-14 07:00:57,,,85.68
109044,45685,21866,10604,52672,Returned,2020-08-11 16:32:32,2020-08-13 16:32:32,2020-08-16 16:32:32,2020-09-15 16:32:32,134.09
109045,25893,14794,13250,60665,Cancelled,2021-11-25 09:03:32,,,,81.23
109046,17113,80313,12188,139527,Processing,2020-01-03 11:27:56,,,,152.92
109047,6959,82047,18539,71562,Returned,2021-12-05 02:45:11,2021-12-06 02:45:11,2021-12-13 02:45:11,2021-12-27 02:45:11,24.95
109048,28124,90571,20766,55487,Complete,2022-09-27 04:55:10,2022-09-29 04:55:10,2022-10-04 04:55:10,,143.16
109049,18015,102844,11709,132920,Processing,2023-01-14 16:43:30,,,,142.14
109050,35978,19119,25027,78979,Returned,2021-09-04 08:37:43,2021-09-06 08:37:43,2021-09-11 08:37:43,2021-09-15 08:37:43,196.81
109051,23913,87665,18422,120330,Shipped,2023-08-29 18:11:02,2023-08-31 18:11:02,,,150.72
109052,38582,81980,21437,145988,Processing,2021-12-05 04:33:13,,,,161.74
109053,14788,40744,22740,124562,Complete,2023-12-17 09:34:47,2023-12-19 09:34:47,2023-12-26 09:34:47,,107.38
109054,25068,16939,22655,61671,Cancelled,2022-08-21 20:51:32,,,,150.72
109055,38561,28307,21190,124363,Processing,2024-02-03 16:27:33,,,,174.25
109056,43474,21693,16489,134623,Returned,2022-03-11 16:01:29,2022-03-13 16:01:29,2022-03-16 16:01:29,2022-04-05 16:01:29,152.43
109057,19167,78460,18648,132116,Complete,2022-02-28 19:16:46,2022-03-03 19:16:46,2022-03-09 19:16:46,,49.45
109058,1147,97167,13504,123140,Processing,2019-03-19 02:51:26,,,,179.43
109059,28033,53122,16259,95779,Complete,2020-02-25 17:16:57,2020-02-27 17:16:57,2020-02-28 17:16:57,,131.13
109060,10740,68426,10113,93900,Shipped,2021-11-17 14:19:00,2021-11-20 14:19:00,,,34.78
109061,31867,6945,19958,61450,Processing,2019-09-25 15:52:07,,,,187.83
109062,41059,106899,18084,115212,Returned,2022-03-19 12:28:26,2022-03-21 12:28:26,2022-03-23 12:28:26,2022-04-22 12:28:26,184.08
109063,40509,37942,15272,116228,Processing,2022-07-10 12:11:35,,,,140.21
109064,46619,24166,29934,74968,Complete,2019-08-03 08:15:19,2019-08-05 08:15:19,2019-08-11 08:15:19,,156.48
109065,32920,97902,24644,102974,Cancelled,2023-10-31 11:32:08,,,,146.53
109066,14904,25184,28218,79609,Returned,2024-06-22 06:14:35,2024-06-24 06:14:35,2024-06-30 06:14:35,2024-07-21 06:14:35,190.92
109067,20397,7058,28254,129618,Processing,2022-10-27 22:08:54,,,,44.9
109068,40423,97439,14056,147587,Complete,2021-05-17 13:04:47,2021-05-18 13:04:47,2021-05-20 13:04:47,,61.8
109069,33019,124626,23768,51515,Cancelled,2024-05-08 19:47:53,,,,32.53
109070,39067,32486,14643,50393,Complete,2024-03-23 02:13:01,2024-03-25 02:13:01,2024-03-31 02:13:01,,42.82
109071,30802,76656,17397,117491,Shipped,2023-03-21 15:10:51,2023-03-23 15:10:51,,,180.88
109072,22179,102476,19878,134114,Cancelled,2020-02-01 10:32:32,,,,65.82
109073,10001,116195,20248,52593,Cancelled,2024-11-24 21:15:26,,,,56.96
109074,6789,91930,28429,53347,Returned,2020-01-07 22:19:08,2020-01-09 22:19:08,2020-01-13 22:19:08,2020-02-04 22:19:08,170.27
109075,8270,52432,29567,140809,Returned,2023-10-13 04:33:53,2023-10-14 04:33:53,2023-10-21 04:33:53,2023-11-08 04:33:53,196.61
109076,36230,8941,20702,82657,Processing,2022-04-17 16:46:53,,,,74.38
109077,9685,98851,17333,103207,Processing,2020-04-03 08:19:00,,,,143.58
109078,44776,97387,13689,145498,Returned,2024-01-06 00:38:25,2024-01-09 00:38:25,2024-01-14 00:38:25,2024-01-19 00:38:25,125.82
109079,35177,95490,28347,131918,Cancelled,2024-08-12 22:57:06,,,,131.99
109080,20130,59266,26646,114578,Returned,2022-02-03 07:53:54,2022-02-04 07:53:54,2022-02-07 07:53:54,2022-02-21 07:53:54,148.26
109081,26681,105080,20216,96265,Cancelled,2020-02-28 02:09:50,,,,99.21
109082,2116,77866,29199,92198,Shipped,2021-01-06 20:43:43,2021-01-09 20:43:43,,,50.11
109083,7697,100576,14591,74979,Returned,2019-02-20 18:26:51,2019-02-23 18:26:51,2019-02-25 18:26:51,2019-03-22 18:26:51,50.16
109084,49788,18145,28679,87308,Complete,2020-04-18 01:20:34,2020-04-20 01:20:34,2020-04-27 01:20:34,,17.9
109085,14445,103754,29693,59787,Returned,2020-09-15 21:43:23,2020-09-18 21:43:23,2020-09-23 21:43:23,2020-10-17 21:43:23,176.15
109086,32855,86823,28108,116947,Cancelled,2019-09-12 21:43:33,,,,36.85
109087,49408,70271,17320,81553,Cancelled,2019-06-30 20:02:37,,,,130.47
109088,43038,24640,27190,130332,Cancelled,2021-05-31 04:50:38,,,,63.82
109089,19374,54888,24184,88373,Shipped,2022-11-20 22:38:45,2022-11-22 22:38:45,,,19.51
109090,22116,19250,17440,135325,Processing,2022-05-15 19:43:33,,,,34.94
109091,38617,17158,15430,117888,Processing,2024-06-12 02:46:53,,,,24.14
109092,25190,94576,15104,111088,Cancelled,2019-10-13 21:48:32,,,,177.29
109093,45546,58928,10355,139376,Cancelled,2022-05-30 02:00:56,,,,45.47
109094,48090,18705,12046,145152,Returned,2021-05-30 15:00:27,2021-06-01 15:00:27,2021-06-07 15:00:27,2021-06-27 15:00:27,160.18
109095,7522,81711,20076,99718,Returned,2019-01-16 19:19:42,2019-01-19 19:19:42,2019-01-26 19:19:42,2019-02-25 19:19:42,140.29
109096,48803,109302,27801,50397,Processing,2019-01-05 00:02:00,,,,113.56
109097,38453,28055,23886,51674,Shipped,2019-07-20 05:35:05,2019-07-21 05:35:05,,,104.36
109098,3977,101552,29170,50858,Cancelled,2024-12-28 05:05:15,,,,113.02
109099,42077,95368,28451,63741,Processing,2022-10-28 05:34:30,,,,161.84
109100,48574,24218,29488,100313,Processing,2022-10-04 02:24:17,,,,10.34
109101,7669,92682,22166,62356,Returned,2020-07-02 18:08:13,2020-07-04 18:08:13,2020-07-06 18:08:13,2020-07-08 18:08:13,158.89
109102,10138,109078,20242,120560,Returned,2023-05-06 21:11:12,2023-05-08 21:11:12,2023-05-11 21:11:12,2023-06-03 21:11:12,150.11
109103,24799,64528,24532,55317,Returned,2020-01-22 19:08:55,2020-01-24 19:08:55,2020-01-28 19:08:55,2020-02-10 19:08:55,190.56
109104,1917,42734,10716,93667,Complete,2024-09-03 13:04:49,2024-09-06 13:04:49,2024-09-09 13:04:49,,15.0
109105,47727,15146,18871,72315,Cancelled,2020-04-13 09:24:38,,,,70.93
109106,20969,123568,24778,61105,Complete,2023-09-21 00:59:05,2023-09-24 00:59:05,2023-09-29 00:59:05,,77.74
109107,8112,98780,10480,52484,Cancelled,2020-09-21 16:45:56,,,,39.48
109108,40658,19425,16599,146590,Processing,2019-03-21 18:35:09,,,,6.01
109109,20652,52084,20028,129069,Returned,2024-06-04 00:20:56,2024-06-05 00:20:56,2024-06-08 00:20:56,2024-06-14 00:20:56,19.75
109110,20180,18572,29727,89906,Cancelled,2019-07-29 16:34:49,,,,144.47
109111,31095,21654,13065,127919,Returned,2024-09-12 12:06:44,2024-09-13 12:06:44,2024-09-17 12:06:44,2024-10-15 12:06:44,64.1
109112,21695,80924,11627,59392,Processing,2021-06-13 13:29:33,,,,121.3
109113,47184,39591,14972,130189,Returned,2021-06-10 06:43:18,2021-06-13 06:43:18,2021-06-19 06:43:18,2021-06-26 06:43:18,51.09
109114,2904,41769,25808,87685,Processing,2020-08-15 15:33:37,,,,89.02
109115,31182,101131,26561,72917,Cancelled,2022-04-23 02:48:17,,,,190.33
109116,31041,31934,14603,65405,Returned,2019-06-21 17:58:54,2019-06-22 17:58:54,2019-06-28 17:58:54,2019-07-19 17:58:54,123.24
109117,18671,96766,11198,118062,Complete,2023-12-26 05:38:32,2023-12-28 05:38:32,2024-01-03 05:38:32,,49.27
109118,13702,82976,20649,145678,Processing,2024-08-09 14:21:39,,,,32.34
109119,16509,60494,20989,111258,Processing,2022-09-17 19:42:36,,,,31.81
109120,23628,62521,28389,72411,Shipped,2024-09-10 11:44:10,2024-09-13 11:44:10,,,68.28
109121,35761,116148,20793,99222,Complete,2023-12-30 06:16:11,2024-01-02 06:16:11,2024-01-07 06:16:11,,32.88
109122,4727,118168,19647,113455,Processing,2019-04-18 14:41:15,,,,168.74
109123,32364,102846,24558,109934,Returned,2020-04-03 12:09:19,2020-04-06 12:09:19,2020-04-13 12:09:19,2020-05-10 12:09:19,180.5
109124,18622,88727,24171,88669,Processing,2022-08-20 02:17:33,,,,139.89
109125,16850,77148,28144,54990,Returned,2024-10-01 13:38:44,2024-10-02 13:38:44,2024-10-08 13:38:44,2024-10-18 13:38:44,127.23
109126,32498,120130,22893,52367,Cancelled,2023-05-12 09:34:22,,,,127.96
109127,43564,14261,29483,148629,Complete,2023-10-12 21:44:09,2023-10-15 21:44:09,2023-10-21 21:44:09,,129.96
109128,15769,3081,25420,64376,Shipped,2024-08-09 14:53:59,2024-08-11 14:53:59,,,10.37
109129,31591,101652,22834,133851,Returned,2023-02-10 20:14:40,2023-02-11 20:14:40,2023-02-16 20:14:40,2023-02-22 20:14:40,156.2
109130,18429,20157,23225,74240,Returned,2021-09-16 09:30:51,2021-09-18 09:30:51,2021-09-25 09:30:51,2021-10-10 09:30:51,50.97
109131,19450,118909,10677,138888,Processing,2023-12-18 19:48:15,,,,191.12
109132,24651,95154,27949,103837,Returned,2022-10-23 13:54:46,2022-10-26 13:54:46,2022-10-31 13:54:46,2022-11-29 13:54:46,87.51
109133,41021,53822,23215,136111,Shipped,2023-02-02 19:45:13,2023-02-04 19:45:13,,,143.2
109134,19130,47172,29329,53900,Shipped,2023-10-18 05:08:25,2023-10-19 05:08:25,,,12.59
109135,15288,36469,18111,67123,Returned,2024-03-31 08:44:38,2024-04-02 08:44:38,2024-04-08 08:44:38,2024-05-08 08:44:38,163.36
109136,17317,106670,21525,104230,Processing,2021-06-23 06:20:31,,,,181.51
109137,25429,47768,13361,100194,Cancelled,2022-09-13 05:53:26,,,,192.71
109138,33971,870,25704,75316,Returned,2021-07-20 19:01:03,2021-07-22 19:01:03,2021-07-25 19:01:03,2021-07-26 19:01:03,187.42
109139,16537,53391,14596,118860,Returned,2023-04-19 03:45:58,2023-04-21 03:45:58,2023-04-24 03:45:58,2023-05-20 03:45:58,136.23
109140,2538,111459,24096,140277,Processing,2021-02-11 06:11:18,,,,85.62
109141,16631,87031,25069,99560,Cancelled,2021-03-20 16:15:50,,,,145.52
109142,15241,58707,29381,114701,Processing,2024-05-05 04:28:48,,,,88.38
109143,34758,73490,24089,116040,Shipped,2022-11-16 06:45:21,2022-11-17 06:45:21,,,75.8
109144,10128,32669,19298,135858,Returned,2020-03-12 23:18:21,2020-03-14 23:18:21,2020-03-17 23:18:21,2020-03-26 23:18:21,186.1
109145,13064,22752,19162,62007,Processing,2024-06-23 13:18:44,,,,38.17
109146,19120,29708,29240,87889,Returned,2021-01-29 06:33:09,2021-01-30 06:33:09,2021-02-04 06:33:09,2021-02-10 06:33:09,132.13
109147,28862,100077,10260,95554,Cancelled,2020-10-21 07:17:19,,,,52.7
109148,35329,97421,16031,118688,Cancelled,2020-01-11 13:59:23,,,,73.03
109149,49381,76716,12174,128539,Processing,2022-02-25 06:13:21,,,,134.76
109150,2357,19141,10745,144593,Cancelled,2019-09-05 06:04:19,,,,13.42
109151,28840,30573,29239,79271,Processing,2021-03-30 07:48:25,,,,100.67
109152,11723,17629,25160,149904,Processing,2019-12-24 10:39:13,,,,25.51
109153,26629,28357,19816,80739,Processing,2024-09-22 16:07:15,,,,87.6
109154,45905,18587,11669,135805,Returned,2021-04-16 11:54:07,2021-04-17 11:54:07,2021-04-21 11:54:07,2021-05-07 11:54:07,40.45
109155,39706,55805,10779,52273,Returned,2023-07-04 16:06:35,2023-07-07 16:06:35,2023-07-12 16:06:35,2023-07-26 16:06:35,62.94
109156,32261,26474,27461,140810,Returned,2019-08-07 22:42:57,2019-08-09 22:42:57,2019-08-11 22:42:57,2019-08-16 22:42:57,97.06
109157,10331,19215,16288,135600,Complete,2022-02-01 20:26:17,2022-02-03 20:26:17,2022-02-07 20:26:17,,137.48
109158,32597,53359,25059,139681,Complete,2019-08-15 14:42:32,2019-08-17 14:42:32,2019-08-23 14:42:32,,108.63
109159,8501,83827,13446,137130,Processing,2024-10-12 16:56:36,,,,148.22
109160,39313,65666,10295,125848,Complete,2024-12-06 16:00:21,2024-12-07 16:00:21,2024-12-09 16:00:21,,60.03
109161,17680,124339,28682,78024,Processing,2024-02-20 22:55:07,,,,144.15
109162,14420,93380,17559,64738,Processing,2022-12-18 05:16:48,,,,143.03
109163,34611,109105,12238,126911,Returned,2021-09-24 21:26:01,2021-09-25 21:26:01,2021-09-26 21:26:01,2021-10-19 21:26:01,171.18
109164,2341,41130,24412,97156,Processing,2020-05-19 17:08:54,,,,26.27
109165,25335,2628,15607,52375,Complete,2021-02-28 11:26:03,2021-03-01 11:26:03,2021-03-06 11:26:03,,123.57
109166,11777,106920,17435,149548,Processing,2023-09-24 19:58:16,,,,23.33
109167,27084,3556,28065,71277,Returned,2021-08-11 11:20:43,2021-08-12 11:20:43,2021-08-16 11:20:43,2021-09-08 11:20:43,76.19
109168,41333,62831,10586,70076,Processing,2023-06-21 04:48:30,,,,199.17
109169,36389,25736,22528,81462,Complete,2024-05-19 18:53:52,2024-05-21 18:53:52,2024-05-26 18:53:52,,140.38
109170,12497,25265,17291,109180,Complete,2022-04-24 09:36:35,2022-04-27 09:36:35,2022-04-29 09:36:35,,142.63
109171,8753,117042,19196,113925,Cancelled,2023-10-28 14:24:22,,,,180.74
109172,24327,100706,21068,120269,Shipped,2019-06-17 15:01:22,2019-06-19 15:01:22,,,23.35
109173,7408,37611,28425,100217,Complete,2019-07-24 05:09:58,2019-07-26 05:09:58,2019-07-29 05:09:58,,154.91
109174,10212,14031,19647,50500,Cancelled,2024-04-10 02:46:27,,,,25.28
109175,28704,98507,29207,104215,Returned,2021-12-26 18:15:35,2021-12-29 18:15:35,2021-12-30 18:15:35,2022-01-22 18:15:35,41.45
109176,11034,82582,25005,98368,Complete,2021-02-20 17:46:57,2021-02-21 17:46:57,2021-02-22 17:46:57,,60.24
109177,39901,23894,14865,114016,Processing,2019-02-07 08:05:30,,,,26.95
109178,29435,24754,18076,104735,Cancelled,2020-05-30 00:52:54,,,,96.19
109179,5347,56624,29566,81173,Returned,2022-03-18 11:59:22,2022-03-19 11:59:22,2022-03-23 11:59:22,2022-04-01 11:59:22,196.01
109180,16778,74812,16082,102816,Shipped,2022-09-25 22:36:24,2022-09-28 22:36:24,,,183.25
109181,39042,10250,23627,112100,Complete,2022-05-31 22:15:37,2022-06-01 22:15:37,2022-06-06 22:15:37,,182.08
109182,44228,14526,27979,104269,Shipped,2019-09-21 16:54:21,2019-09-24 16:54:21,,,166.33
109183,29008,39229,15626,63663,Complete,2020-04-15 03:11:01,2020-04-17 03:11:01,2020-04-22 03:11:01,,97.24
109184,40072,119573,23288,77290,Processing,2022-07-23 00:31:43,,,,190.84
109185,23972,86759,23982,111576,Complete,2024-02-05 01:19:31,2024-02-08 01:19:31,2024-02-12 01:19:31,,9.73
109186,35122,50138,20265,128783,Shipped,2023-03-03 12:31:47,2023-03-05 12:31:47,,,154.86
109187,9704,15731,20528,104960,Complete,2024-08-26 03:13:33,2024-08-29 03:13:33,2024-09-03 03:13:33,,23.97
109188,31615,78511,27210,106427,Returned,2022-04-18 16:54:53,2022-04-20 16:54:53,2022-04-22 16:54:53,2022-05-01 16:54:53,9.19
109189,40335,38146,12232,63916,Cancelled,2020-10-27 00:03:37,,,,129.23
109190,29721,87600,18443,99650,Shipped,2022-06-13 14:46:15,2022-06-15 14:46:15,,,78.64
109191,38509,34087,21820,107257,Processing,2023-02-14 11:54:35,,,,134.72
109192,27622,75703,16107,107776,Cancelled,2021-12-14 20:48:41,,,,105.84
109193,28104,41468,20189,77011,Processing,2021-01-19 09:19:41,,,,103.57
109194,40501,57313,12448,118999,Cancelled,2021-05-14 05:48:17,,,,188.27
109195,10741,39641,27116,67606,Cancelled,2023-03-08 00:07:45,,,,38.95
109196,27648,71636,19668,51387,Processing,2022-06-08 16:19:35,,,,166.07
109197,23967,103165,14411,119870,Shipped,2023-02-10 23:27:23,2023-02-12 23:27:23,,,12.33
109198,25318,42343,24840,131952,Shipped,2021-06-02 19:46:11,2021-06-03 19:46:11,,,100.67
109199,17257,91841,18735,87365,Processing,2022-12-26 04:36:37,,,,57.76
109200,27262,124719,17241,112400,Complete,2020-02-24 09:30:38,2020-02-25 09:30:38,2020-03-01 09:30:38,,168.02
109201,10057,25218,11946,64022,Cancelled,2019-01-09 15:53:06,,,,172.95
109202,31989,77463,11575,81225,Returned,2021-10-13 08:27:24,2021-10-14 08:27:24,2021-10-21 08:27:24,2021-11-11 08:27:24,24.42
109203,88,122354,24931,122553,Complete,2022-07-28 06:58:58,2022-07-30 06:58:58,2022-08-06 06:58:58,,165.74
109204,37729,122596,10415,83415,Complete,2023-12-21 09:21:15,2023-12-22 09:21:15,2023-12-27 09:21:15,,189.64
109205,15424,2948,21934,68366,Processing,2019-09-26 06:30:52,,,,62.61
109206,6069,48513,18894,140580,Cancelled,2021-01-09 01:49:47,,,,156.57
109207,21412,90312,24726,89240,Shipped,2022-01-05 17:09:48,2022-01-07 17:09:48,,,10.45
109208,17452,92563,16467,127281,Processing,2019-01-23 08:21:40,,,,178.67
109209,38796,102647,10501,75035,Complete,2020-09-11 06:25:28,2020-09-14 06:25:28,2020-09-15 06:25:28,,88.24
109210,29061,13940,14493,88866,Processing,2023-11-21 14:51:09,,,,166.76
109211,3105,53240,23787,136638,Cancelled,2024-12-22 03:03:06,,,,92.64
109212,29598,60583,25835,137510,Processing,2020-06-27 20:27:37,,,,168.51
109213,22532,98781,28940,135647,Processing,2023-10-03 01:53:13,,,,66.17
109214,8889,109318,13991,59700,Returned,2021-07-09 04:06:42,2021-07-10 04:06:42,2021-07-13 04:06:42,2021-07-30 04:06:42,20.56
109215,25692,64298,24841,78678,Complete,2019-08-02 22:06:11,2019-08-04 22:06:11,2019-08-08 22:06:11,,97.6
109216,32128,53214,20227,108325,Cancelled,2024-10-05 04:12:19,,,,153.7
109217,28132,45276,14347,51614,Complete,2023-08-10 01:37:13,2023-08-13 01:37:13,2023-08-14 01:37:13,,84.31
109218,20274,49286,22261,140660,Complete,2021-10-10 21:38:46,2021-10-13 21:38:46,2021-10-18 21:38:46,,22.4
109219,28095,85732,10680,82079,Shipped,2021-07-05 22:13:30,2021-07-06 22:13:30,,,53.27
109220,16148,33434,11806,71190,Returned,2020-09-06 09:14:40,2020-09-08 09:14:40,2020-09-10 09:14:40,2020-09-18 09:14:40,94.66
109221,38841,123761,18619,79395,Complete,2020-01-10 02:55:15,2020-01-13 02:55:15,2020-01-15 02:55:15,,45.11
109222,24451,72613,18150,128513,Shipped,2020-04-14 18:44:23,2020-04-17 18:44:23,,,180.52
109223,22198,69376,20184,86411,Processing,2024-02-04 16:28:19,,,,190.36
109224,48641,88759,21926,106780,Processing,2019-10-04 13:20:18,,,,150.66
109225,3372,79499,21989,56643,Complete,2021-03-09 10:21:02,2021-03-11 10:21:02,2021-03-18 10:21:02,,9.24
109226,23489,121157,13980,66882,Returned,2020-11-15 00:37:21,2020-11-17 00:37:21,2020-11-19 00:37:21,2020-12-14 00:37:21,138.23
109227,5252,82773,11730,98022,Cancelled,2021-10-19 06:26:27,,,,160.55
109228,23264,111507,28409,110994,Returned,2024-08-02 08:15:30,2024-08-03 08:15:30,2024-08-05 08:15:30,2024-08-18 08:15:30,53.65
109229,7022,48740,15212,122595,Cancelled,2021-10-18 11:03:05,,,,111.89
109230,15818,83820,27970,90198,Processing,2023-12-07 15:36:32,,,,159.35
109231,37740,100480,14050,75495,Shipped,2023-09-12 08:00:01,2023-09-15 08:00:01,,,5.97
109232,10813,121362,24138,82514,Shipped,2020-10-25 16:00:42,2020-10-26 16:00:42,,,171.7
109233,12195,76542,18626,128612,Shipped,2023-08-08 22:50:49,2023-08-10 22:50:49,,,198.77
109234,18601,61455,12584,74345,Cancelled,2022-05-17 09:15:34,,,,156.76
109235,9394,43484,28875,84193,Cancelled,2021-04-07 07:51:29,,,,191.74
109236,2755,6765,14609,145500,Returned,2024-09-03 15:03:52,2024-09-04 15:03:52,2024-09-06 15:03:52,2024-09-07 15:03:52,9.26
109237,26989,58619,10235,126449,Processing,2022-06-21 05:30:24,,,,128.61
109238,23186,42773,11402,61783,Shipped,2023-09-08 09:10:08,2023-09-11 09:10:08,,,181.51
109239,16895,14523,29402,78157,Shipped,2023-12-21 20:06:28,2023-12-22 20:06:28,,,166.41
109240,28763,85359,15809,98153,Returned,2024-08-29 22:55:01,2024-08-31 22:55:01,2024-09-04 22:55:01,2024-09-19 22:55:01,149.52
109241,21450,100562,17255,132611,Complete,2020-06-26 13:09:09,2020-06-29 13:09:09,2020-07-06 13:09:09,,172.26
109242,44078,96196,20046,83516,Cancelled,2021-06-26 18:58:55,,,,144.06
109243,47843,54499,13263,85811,Shipped,2022-08-07 16:52:52,2022-08-08 16:52:52,,,154.47
109244,9152,72882,11443,108042,Complete,2021-08-31 02:20:08,2021-09-03 02:20:08,2021-09-05 02:20:08,,183.29
109245,22622,110683,11701,141079,Shipped,2022-04-17 04:15:44,2022-04-19 04:15:44,,,68.11
109246,43409,74185,26626,141236,Shipped,2024-12-08 05:03:01,2024-12-09 05:03:01,,,110.99
109247,24544,66277,29538,105270,Cancelled,2020-02-01 18:20:35,,,,136.63
109248,19269,62007,27740,136440,Returned,2021-05-01 19:50:19,2021-05-03 19:50:19,2021-05-07 19:50:19,2021-05-22 19:50:19,70.37
109249,44968,103342,22132,140067,Cancelled,2019-02-15 09:09:52,,,,47.87
109250,19781,14633,17809,114866,Returned,2020-12-27 20:07:56,2020-12-30 20:07:56,2020-12-31 20:07:56,2021-01-17 20:07:56,17.66
109251,20355,48907,16603,136549,Complete,2023-12-12 14:20:20,2023-12-15 14:20:20,2023-12-17 14:20:20,,82.74
109252,37114,12721,17634,129416,Cancelled,2022-05-09 15:08:56,,,,125.24
109253,21031,119786,14518,123305,Returned,2024-10-08 19:02:22,2024-10-09 19:02:22,2024-10-13 19:02:22,2024-10-19 19:02:22,172.05
109254,1563,106990,17153,131520,Complete,2020-05-28 22:19:10,2020-05-30 22:19:10,2020-06-05 22:19:10,,48.85
109255,36155,62038,19540,137658,Cancelled,2020-12-30 01:13:49,,,,78.43
109256,46264,114360,10508,69051,Processing,2024-12-17 22:59:07,,,,116.32
109257,37289,30974,26745,102281,Returned,2020-07-20 22:17:05,2020-07-22 22:17:05,2020-07-29 22:17:05,2020-08-02 22:17:05,64.31
